Avg,Left before being seen,FIPS,Facility ID,State,County Name,FIPS_code,PCTPOVALL_2020
110,1,40037,371312,OK,CREEK,40037,12.9
150,1,23021,201309,ME,PISCATAQUIS,23021,14.6
129,,26033,230239,MI,CHIPPEWA,26033,13.9
94,0,31011,281334,NE,BOONE,31011,8.7
104,,29115,261307,MO,LINN,29115,14.7
,,,190266,LA,E. BATON ROUGE,,
129,1,1059,11302,AL,FRANKLIN,1059,17.2
220,4,53063,500077,WA,SPOKANE,53063,13.4
164,1,,190064,LA,E. BATON ROUGE,,
139,0,49005,460015,UT,CACHE,49005,9.2
169,1,48439,450779,TX,TARRANT,48439,10.5
135,1,25025,220075,MA,SUFFOLK,25025,16.5
226,2,4019,30111,AZ,PIMA,4019,14.9
135,0,48121,450634,TX,DENTON,48121,6.9
156,3,27061,240064,MN,ITASCA,27061,10.5
99,2,31083,281300,NE,HARLAN,31083,9.9
,,40099,371328,OK,MURRAY,40099,14.3
155,2,6073,50757,CA,SAN DIEGO,6073,9.5
120,0,13013,110045,GA,BARROW,13013,10.1
138,4,29165,260062,MO,PLATTE,29165,5.4
,,6077,50748,CA,SAN JOAQUIN,6077,13.9
192,,21013,180020,KY,BELL,21013,29.8
135,1,17081,140294,IL,JEFFERSON,17081,12.5
191,2,21019,180009,KY,BOYD,21019,15.8
134,0,12099,100287,FL,PALM BEACH,12099,12
112,1,48317,451333,TX,MARTIN,48317,11.1
158,1,8035,60112,CO,DOUGLAS,8035,3
,,18055,151317,IN,GREENE,18055,11.2
249,2,6073,50503,CA,SAN DIEGO,6073,9.5
,,21003,181324,KY,ALLEN,21003,15.3
197,1,42123,390146,PA,WARREN,42123,11.1
94,1,4005,31304,AZ,COCONINO,4005,17.2
167,,35017,321311,NM,GRANT,35017,20
126,1,30105,271316,MT,VALLEY,30105,13.4
243,1,6059,50567,CA,ORANGE,6059,9
116,19,1045,10021,AL,DALE,1045,15.5
180,4,33019,301308,NH,SULLIVAN,33019,8.9
96,,28023,251316,MS,CLARKE,28023,19.2
129,1,35027,321306,NM,LINCOLN,35027,16.9
212,1,34019,310005,NJ,HUNTERDON,34019,4.1
,,4017,30113,AZ,NAVAJO,4017,23.3
120,2,47007,441306,TN,BLEDSOE,47007,20.8
154,2,48091,670098,TX,COMAL,48091,7.5
223,1,23005,200009,ME,CUMBERLAND,23005,8.6
162,1,51810,490119,VA,VIRGINIA BEACH CITY,51810,8.1
163,0,2261,21301,AK,VALDEZ-CORDOVA,,
94,,31151,281354,NE,SALINE,31151,8
141,2,36101,330151,NY,STEUBEN,36101,12.1
240,4,42133,390101,PA,YORK,42133,7.1
296,6,53033,500064,WA,KING,53033,7.6
82,0,20159,171330,KS,RICE,20159,10.3
199,2,42119,390013,PA,UNION,42119,11.1
214,1,41039,380102,OR,LANE,41039,14.5
131,1,17109,140089,IL,MC DONOUGH,17109,16.8
135,2,6083,50107,CA,SANTA BARBARA,6083,10.5
179,2,53005,500058,WA,BENTON,53005,9.1
222,3,22017,190098,LA,CADDO,22017,20.9
90,1,13099,111314,GA,EARLY,13099,24
115,0,20051,170013,KS,ELLIS,20051,16
89,1,15009,121305,HI,MAUI,15009,9.5
98,0,38003,351324,ND,BARNES,38003,9.9
,,6065,50765,CA,RIVERSIDE,6065,11.2
,,30061,271331,MT,MINERAL,30061,14.9
228,4,26077,230017,MI,KALAMAZOO,26077,12
121,1,49003,460039,UT,BOX ELDER,49003,6.8
200,3,4013,30121,AZ,MARICOPA,4013,11.6
122,0,46013,430097,SD,BROWN,46013,9.1
138,1,6113,50127,CA,YOLO,6113,14.8
185,2,51740,490017,VA,PORTSMOUTH CITY,51740,15.3
72,,48325,451330,TX,MEDINA,48325,11.2
142,0,42055,390138,PA,FRANKLIN,42055,9.4
142,,53001,501311,WA,ADAMS,53001,12.7
178,,8105,61301,CO,RIO GRANDE,8105,13.3
150,1,18103,151318,IN,MIAMI,18103,13.1
,,28119,251314,MS,QUITMAN,28119,29.9
169,2,6057,50150,CA,NEVADA,6057,9.2
126,1,46099,430016,SD,MINNEHAHA,46099,8.1
,,22017,193301,LA,CADDO,22017,20.9
197,2,42045,390081,PA,DELAWARE,42045,9.3
168,1,13129,110023,GA,GORDON,13129,11.8
286,6,54081,510062,WV,RALEIGH,54081,21.8
127,,17099,140234,IL,LA SALLE,17099,11.4
168,2,12086,100314,FL,MIAMI-DADE,12086,15
300,5,48029,450213,TX,BEXAR,48029,15
152,2,1005,10069,AL,BARBOUR,1005,25.5
126,0,49037,461308,UT,SAN JUAN,49037,18.6
166,1,15003,120001,HI,HONOLULU,15003,8
255,2,13067,110035,GA,COBB,13067,9.2
131,0,39007,361308,OH,ASHTABULA,39007,16.5
178,1,45091,420002,SC,YORK,45091,8.8
129,0,4013,30094,AZ,MARICOPA,4013,11.6
166,,27137,241318,MN,ST. LOUIS,27137,10.1
182,,40109,370093,OK,OKLAHOMA,40109,15.2
126,1,45035,420110,SC,DORCHESTER,45035,12.1
181,3,34005,310061,NJ,BURLINGTON,34005,6
98,,46067,431330,SD,HUTCHINSON,46067,12.8
168,0,17089,140030,IL,KANE,17089,7.3
179,3,41051,380007,OR,MULTNOMAH,41051,11.2
146,1,48453,670128,TX,TRAVIS,48453,10.2
206,2,32031,290001,NV,WASHOE,32031,10.2
,,6037,50137,CA,LOS ANGELES,6037,13.2
189,0,18057,150157,IN,HAMILTON,18057,4.2
112,1,12087,100150,FL,MONROE,12087,10.2
158,1,19063,161351,IA,EMMET,19063,10.2
194,4,51067,490089,VA,FRANKLIN,51067,11.5
186,1,20045,170137,KS,DOUGLAS,20045,11.8
116,0,18047,151329,IN,FRANKLIN,18047,7.7
91,0,30087,271327,MT,ROSEBUD,30087,17.5
174,1,18043,150044,IN,FLOYD,18043,11.5
166,1,8035,60114,CO,DOUGLAS,8035,3
127,0,27033,241332,MN,COTTONWOOD,27033,11.2
,,38079,350063,ND,ROLETTE,38079,21.3
116,0,19083,161380,IA,HARDIN,19083,9.6
171,1,15003,120007,HI,HONOLULU,15003,8
,,12086,100277,FL,MIAMI-DADE,12086,15
,3,40089,371342,OK,MCCURTAIN,40089,18.9
104,0,35005,320086,NM,CHAVES,35005,19.2
145,,46009,431317,SD,BON HOMME,46009,15
128,1,5011,41327,AR,BRADLEY,5011,20.6
,,46083,431333,SD,LINCOLN,46083,4.5
99,0,46083,430095,SD,LINCOLN,46083,4.5
112,,30057,271319,MT,MADISON,30057,9.9
154,1,12101,100319,FL,PASCO,12101,11.4
87,,41047,380056,OR,MARION,41047,12.1
,,72127,400012,PR,SAN JUAN,,
112,,1017,10175,AL,CHAMBERS,1017,16.3
136,1,53005,501312,WA,BENTON,53005,9.1
188,,49037,461310,UT,SAN JUAN,49037,18.6
152,0,6065,50534,CA,RIVERSIDE,6065,11.2
185,2,12019,100321,FL,CLAY,12019,8.9
,,48201,670285,TX,HARRIS,48201,15.9
172,1,18091,150015,IN,LA PORTE,18091,12.1
156,1,39093,360145,OH,LORAIN,39093,11.9
128,1,13207,111318,GA,MONROE,13207,12.8
163,2,34001,310064,NJ,ATLANTIC,34001,13.8
191,1,39049,360012,OH,FRANKLIN,39049,15.4
166,2,48441,450229,TX,TAYLOR,48441,12.2
89,1,48121,670062,TX,DENTON,48121,6.9
171,0,39049,360035,OH,FRANKLIN,39049,15.4
170,1,39009,360014,OH,ATHENS,39009,22
155,3,55079,520051,WI,MILWAUKEE,55079,19
195,,46103,430077,SD,PENNINGTON,46103,12.1
136,1,47183,440061,TN,WEAKLEY,47183,16.9
138,1,26035,230180,MI,CLARE,26035,18
,,28103,251307,MS,NOXUBEE,28103,26.2
136,2,39027,360175,OH,CLINTON,39027,11.3
,,46103,430093,SD,PENNINGTON,46103,12.1
149,1,42091,390116,PA,MONTGOMERY,42091,5.6
180,2,34021,310021,NJ,MERCER,34021,9.5
153,2,35025,320065,NM,LEA,35025,12.6
110,0,55015,521317,WI,CALUMET,55015,4.5
263,2,4019,30064,AZ,PIMA,4019,14.9
253,5,35001,320001,NM,BERNALILLO,35001,15.3
166,0,9007,70020,CT,MIDDLESEX,9007,7.7
248,2,47037,440039,TN,DAVIDSON,47037,12.8
196,0,39017,360354,OH,BUTLER,39017,10.1
182,1,26041,231337,MI,DELTA,26041,11.3
104,1,48113,670049,TX,DALLAS,48113,13.7
131,1,49045,460014,UT,TOOELE,49045,5.7
126,2,13107,110109,GA,EMANUEL,13107,26.4
169,1,4013,30123,AZ,MARICOPA,4013,11.6
,,49035,463301,UT,SALT LAKE,49035,7
138,3,55127,521357,WI,WALWORTH,55127,8.3
140,1,17011,140143,IL,BUREAU,17011,10
151,1,39159,360092,OH,UNION,39159,5
143,2,6089,50764,CA,SHASTA,6089,13.9
73,1,22091,191300,LA,ST. HELENA,22091,22.7
212,1,24031,210018,MD,MONTGOMERY,24031,6.7
110,0,8041,60022,CO,EL PASO,8041,9.1
240,1,36103,330286,NY,SUFFOLK,36103,6.1
185,1,35035,320004,NM,OTERO,35035,15.5
251,5,4021,30016,AZ,PINAL,4021,11.1
166,1,26125,230277,MI,OAKLAND,26125,7.8
134,,37005,341320,NC,ALLEGHANY,37005,18.1
,,36055,330403,NY,MONROE,36055,13.9
236,2,36007,330011,NY,BROOME,36007,18.4
148,1,51047,490019,VA,CULPEPER,51047,8.5
181,2,55131,520063,WI,WASHINGTON,55131,5.1
116,,1057,10045,AL,FAYETTE,1057,16.5
88,,48313,451316,TX,MADISON,48313,17.4
189,2,35001,320017,NM,BERNALILLO,35001,15.3
116,0,19093,161354,IA,IDA,19093,10.3
173,1,26103,230054,MI,MARQUETTE,26103,13.6
136,1,41011,381312,OR,COOS,41011,15.4
115,1,28107,250128,MS,PANOLA,28107,21
126,1,39143,360107,OH,SANDUSKY,39143,10.4
225,2,27123,240038,MN,RAMSEY,27123,12.6
77,1,22125,191306,LA,WEST FELICIANA,22125,21.9
,,53001,501318,WA,ADAMS,53001,12.7
128,1,39075,360148,OH,HOLMES,39075,8.4
173,1,6031,50121,CA,KINGS,6031,14.5
143,0,48201,450193,TX,HARRIS,48201,15.9
106,,19117,161341,IA,LUCAS,19117,13.5
93,0,17147,141301,IL,PIATT,17147,6.4
94,0,26021,230078,MI,BERRIEN,26021,15.1
168,2,37101,340090,NC,JOHNSTON,37101,11.4
,,72127,403301,PR,SAN JUAN,,
144,,19017,161339,IA,BREMER,19017,5.6
156,,17065,141326,IL,HAMILTON,17065,13
140,,27159,241354,MN,WADENA,27159,11.2
184,1,12095,100030,FL,ORANGE,12095,12.7
173,8,36047,330396,NY,KINGS,36047,17.8
,,6023,51309,CA,HUMBOLDT,6023,15.8
240,1,36103,330401,NY,SUFFOLK,36103,6.1
189,1,36047,330019,NY,KINGS,36047,17.8
196,3,29095,260138,MO,JACKSON,29095,12.4
176,2,41051,380025,OR,MULTNOMAH,41051,11.2
138,1,47065,440156,TN,HAMILTON,47065,13.3
261,2,36019,330250,NY,CLINTON,36019,11.1
79,,13267,111323,GA,TATTNALL,13267,20.7
175,0,39093,360364,OH,LORAIN,39093,11.9
202,1,45003,420082,SC,AIKEN,45003,13
188,1,29099,260023,MO,JEFFERSON,29099,8.9
211,3,42125,390042,PA,WASHINGTON,42125,8.6
165,1,1071,10061,AL,JACKSON,1071,15.3
182,1,39103,360091,OH,MEDINA,39103,5.9
143,3,20175,170068,KS,SEWARD,20175,11.5
153,1,44007,410005,RI,PROVIDENCE,44007,12.4
113,1,48415,451384,TX,SCURRY,48415,13.8
86,0,40067,371311,OK,JEFFERSON,40067,17.8
144,1,16027,130071,ID,CANYON,16027,10.6
220,2,13275,110038,GA,THOMAS,13275,16.2
125,0,46033,431323,SD,CUSTER,46033,9.7
217,1,34033,310069,NJ,SALEM,34033,12.2
201,0,34003,310012,NJ,BERGEN,34003,6.4
120,0,49035,460047,UT,SALT LAKE,49035,7
170,2,30013,270012,MT,CASCADE,30013,13.5
,,6071,50140,CA,SAN BERNARDINO,6071,14.3
169,2,45021,420043,SC,CHEROKEE,45021,14.6
223,2,4025,30007,AZ,YAVAPAI,4025,10.8
142,3,37163,340024,NC,SAMPSON,37163,21.2
115,1,8087,61303,CO,MORGAN,8087,10.5
100,0,29171,261305,MO,PUTNAM,29171,15.2
,,31055,280131,NE,DOUGLAS,31055,9.8
,,48085,453308,TX,COLLIN,48085,6.2
104,0,39003,361322,OH,ALLEN,39003,12.9
151,2,13215,110064,GA,MUSCOGEE,13215,21.1
127,3,6071,50758,CA,SAN BERNARDINO,6071,14.3
128,,20181,171370,KS,SHERMAN,20181,13
184,1,30031,270057,MT,GALLATIN,30031,8.8
143,2,13279,110128,GA,TOOMBS,13279,22.2
248,1,13021,110107,GA,BIBB,13021,28
158,1,21087,181325,KY,GREEN,21087,20.1
181,2,37037,341311,NC,CHATHAM,37037,9.6
,,20019,171318,KS,CHAUTAUQUA,20019,18.3
132,1,21049,180092,KY,CLARK,21049,14.4
83,,29073,261314,MO,GASCONADE,29073,11.2
,,10003,83300,DE,NEW CASTLE,10003,10.1
130,1,53037,501333,WA,KITTITAS,53037,12.9
188,1,8101,60020,CO,PUEBLO,8101,14.1
140,7,28151,250082,MS,WASHINGTON,28151,27.7
261,3,5119,40016,AR,PULASKI,5119,15.3
123,0,13285,110016,GA,TROUP,13285,16.4
148,1,16057,131327,ID,LATAH,16057,15.3
85,1,40109,370106,OK,OKLAHOMA,40109,15.2
136,4,22019,190201,LA,CALCASIEU,22019,16.6
,,42091,390272,PA,MONTGOMERY,42091,5.6
190,1,18089,150034,IN,LAKE,18089,15.8
204,2,48339,670122,TX,MONTGOMERY,48339,8.2
103,2,22119,190088,LA,WEBSTER,22119,19.7
113,0,46099,431331,SD,MINNEHAHA,46099,8.1
91,0,54041,510038,WV,LEWIS,54041,13.9
98,0,20115,171357,KS,MARION,20115,10.1
117,0,8069,60126,CO,LARIMER,8069,9.9
200,1,6085,50441,CA,SANTA CLARA,6085,6.6
142,1,48181,450469,TX,GRAYSON,48181,13.6
230,2,4019,30011,AZ,PIMA,4019,14.9
122,1,39097,360189,OH,MADISON,39097,9.5
,2,28065,251326,MS,JEFFERSON DAVIS,28065,25.2
194,1,42043,390067,PA,DAUPHIN,42043,11.6
154,2,34007,310029,NJ,CAMDEN,34007,12.4
147,2,53005,500053,WA,BENTON,53005,9.1
95,,48151,451313,TX,FISHER,48151,13.3
136,0,29163,261333,MO,PIKE,29163,14.9
152,1,13235,110135,GA,PULASKI,13235,20.4
,,72153,400110,PR,YAUCO,,
123,0,20085,171319,KS,JACKSON,20085,9.3
119,4,18089,150004,IN,LAKE,18089,15.8
154,1,6083,50357,CA,SANTA BARBARA,6083,10.5
112,1,47131,440130,TN,OBION,47131,15.1
128,0,30027,271345,MT,FERGUS,30027,13.6
,0,46043,431305,SD,DOUGLAS,46043,11.8
236,4,17031,140124,IL,COOK,17031,12.9
,,24510,210064,MD,BALTIMORE CITY,24510,20
89,0,40019,371310,OK,CARTER,40019,19
,,72025,400104,PR,CAGUAS,,
143,,41037,381309,OR,LAKE,41037,15.7
,,4013,30078,AZ,MARICOPA,4013,11.6
206,1,45063,420106,SC,LEXINGTON,45063,10.4
148,1,4007,31318,AZ,GILA,4007,16.7
137,2,6061,50498,CA,PLACER,6061,6.5
,,,480002,VI,SAINT CROIX ISLAND,,
195,0,25013,220066,MA,HAMPDEN,25013,14.3
202,1,8067,60013,CO,LA PLATA,8067,10
104,1,40119,370099,OK,PAYNE,40119,20.1
94,0,40109,370203,OK,OKLAHOMA,40109,15.2
180,1,53053,500151,WA,PIERCE,53053,8.7
141,2,55003,521359,WI,ASHLAND,55003,12.5
170,0,17031,140054,IL,COOK,17031,12.9
,2,6045,51325,CA,MENDOCINO,6045,14.3
89,0,36025,331312,NY,DELAWARE,36025,12.8
142,1,,190202,LA,E. BATON ROUGE,,
102,0,1065,10095,AL,HALE,1065,21.9
103,,38099,351320,ND,WALSH,38099,10.6
,0,39139,361324,OH,RICHLAND,39139,12.7
98,,26063,231340,MI,HURON,26063,11.6
214,1,45045,420078,SC,GREENVILLE,45045,12.1
168,0,17097,140100,IL,LAKE,17097,7
190,1,6037,50581,CA,LOS ANGELES,6037,13.2
186,1,29183,260219,MO,ST. CHARLES,29183,5
124,,30017,271347,MT,CUSTER,30017,11.5
,0,19165,161374,IA,SHELBY,19165,8.3
,,40109,370201,OK,OKLAHOMA,40109,15.2
182,3,5031,40020,AR,CRAIGHEAD,5031,16.8
163,1,48423,450690,TX,SMITH,48423,12.7
,,6065,50686,CA,RIVERSIDE,6065,11.2
217,2,47065,440091,TN,HAMILTON,47065,13.3
84,0,46011,430008,SD,BROOKINGS,46011,9.9
144,1,28075,250069,MS,LAUDERDALE,28075,22.5
173,1,42033,390086,PA,CLEARFIELD,42033,14.3
,,6029,50257,CA,KERN,6029,18.3
125,1,21065,181301,KY,ESTILL,21065,20.6
196,5,51640,490115,VA,GALAX CITY,51640,18.8
93,0,49005,460054,UT,CACHE,49005,9.2
147,1,26015,231339,MI,BARRY,26015,7.6
,,55079,520194,WI,MILWAUKEE,55079,19
177,1,17031,140197,IL,COOK,17031,12.9
,,4012,31317,AZ,LAPAZ,4012,20.8
100,0,19041,160112,IA,CLAY,19041,8.1
,,48121,670010,TX,DENTON,48121,6.9
203,1,6083,50396,CA,SANTA BARBARA,6083,10.5
,,50005,471303,VT,CALEDONIA,50005,11
119,,56029,531312,WY,PARK,56029,8.2
184,1,8035,60125,CO,DOUGLAS,8035,3
158,2,18163,150082,IN,VANDERBURGH,18163,14.6
119,0,39123,361314,OH,OTTAWA,39123,7.7
176,3,19163,160033,IA,SCOTT,19163,12.1
172,4,48005,450211,TX,ANGELINA,48005,17
191,5,22019,190027,LA,CALCASIEU,22019,16.6
,,25013,223303,MA,HAMPDEN,25013,14.3
166,2,1077,10006,AL,LAUDERDALE,1077,13.9
192,,72113,400022,PR,PONCE,,
127,,8103,61325,CO,RIO BLANCO,8103,9.8
186,2,13039,110146,GA,CAMDEN,13039,9.4
167,4,17031,140068,IL,COOK,17031,12.9
191,3,45041,420091,SC,FLORENCE,45041,17.1
127,1,37019,341327,NC,BRUNSWICK,37019,11.2
143,1,53033,500152,WA,KING,53033,7.6
,,72091,400114,PR,MANATI,,
120,2,48113,450379,TX,DALLAS,48113,13.7
101,1,48161,450658,TX,FREESTONE,48161,13.3
214,1,34017,310040,NJ,HUDSON,34017,13.1
104,,42035,391304,PA,CLINTON,42035,13.4
,,8069,61312,CO,LARIMER,8069,9.9
139,0,39063,360095,OH,HANCOCK,39063,9.3
161,1,24029,210030,MD,KENT,24029,12
,2,48371,451307,TX,PECOS,48371,16.5
136,2,6029,50608,CA,KERN,6029,18.3
202,4,5131,40062,AR,SEBASTIAN,5131,16.8
194,5,13253,110194,GA,SEMINOLE,13253,22.9
110,,30085,271300,MT,ROOSEVELT,30085,23.8
151,2,45023,420019,SC,CHESTER,45023,18.3
111,,12059,101307,FL,HOLMES,12059,20.5
164,0,6085,50038,CA,SANTA CLARA,6085,6.6
,,26125,230071,MI,OAKLAND,26125,7.8
182,1,12009,100316,FL,BREVARD,12009,9.9
82,1,20091,170185,KS,JOHNSON,20091,4.6
129,0,46013,430014,SD,BROWN,46013,9.1
194,1,36061,330024,NY,NEW YORK,36061,16.3
,,20021,170203,KS,CHEROKEE,20021,14.3
199,2,36047,330233,NY,KINGS,36047,17.8
144,1,33013,301304,NH,MERRIMACK,33013,6.7
197,2,36047,330221,NY,KINGS,36047,17.8
132,5,53041,501319,WA,LEWIS,53041,13.3
132,1,12103,100180,FL,PINELLAS,12103,11.1
82,,39067,361311,OH,HARRISON,39067,13.7
166,2,40143,370235,OK,TULSA,40143,12.8
107,1,51139,491307,VA,PAGE,51139,11.3
186,1,42027,390268,PA,CENTRE,42027,12.9
114,1,37167,340119,NC,STANLY,37167,14.5
184,1,48439,670085,TX,TARRANT,48439,10.5
120,1,36089,330211,NY,ST. LAWRENCE,36089,14.7
200,1,36059,330259,NY,NASSAU,36059,5.7
,,12039,100298,FL,GADSDEN,12039,21.9
,1,50017,471301,VT,ORANGE,50017,9.6
185,3,12057,100075,FL,HILLSBOROUGH,12057,11.9
119,3,1051,10097,AL,ELMORE,1051,11.5
109,,4021,31308,AZ,PINAL,4021,11.1
,,6061,50772,CA,PLACER,6061,6.5
179,1,48141,450002,TX,EL PASO,48141,17.6
99,,19001,161310,IA,ADAIR,19001,10.8
,,48409,450605,TX,SAN PATRICIO,48409,14.8
123,0,12011,100167,FL,BROWARD,12011,11
104,1,51760,490094,VA,RICHMOND CITY,51760,17.9
173,1,29189,260179,MO,ST. LOUIS,29189,9.1
134,1,19139,160013,IA,MUSCATINE,19139,10.2
122,1,20061,170074,KS,GEARY,20061,12.5
112,,38011,351313,ND,BOWMAN,38011,8.9
84,0,38023,351325,ND,DIVIDE,38023,10.7
86,,20201,171365,KS,WASHINGTON,20201,9.9
,,6097,50690,CA,SONOMA,6097,7.8
84,0,55121,521316,WI,TREMPEALEAU,55121,7.3
,0,19065,161338,IA,FAYETTE,19065,11.8
174,0,36085,330160,NY,RICHMOND,36085,10.6
110,2,41015,381322,OR,CURRY,41015,14.5
150,1,48265,450007,TX,KERR,48265,11.6
145,2,21067,180010,KY,FAYETTE,21067,14.6
201,100,12086,100050,FL,MIAMI-DADE,12086,15
172,0,21195,180044,KY,PIKE,21195,23.7
209,4,13089,110226,GA,DE KALB,13089,15.8
77,0,28007,251336,MS,ATTALA,28007,18.8
160,1,48423,450864,TX,SMITH,48423,12.7
286,0,12086,100284,FL,MIAMI-DADE,12086,15
118,1,1055,10046,AL,ETOWAH,1055,15.6
182,4,36005,330009,NY,BRONX,36005,24.4
151,0,12099,100268,FL,PALM BEACH,12099,12
220,1,51680,490021,VA,LYNCHBURG CITY,51680,15.5
87,1,46045,431318,SD,EDMUNDS,46045,12.2
204,1,26163,230165,MI,WAYNE,26163,20
143,1,54035,511320,WV,JACKSON,54035,14.2
89,0,27165,241333,MN,WATONWAN,27165,9.7
,,2050,20018,AK,BETHEL,2050,25.3
,,48383,451301,TX,REAGAN,48383,8.3
,,22081,191312,LA,RED RIVER,22081,23.7
219,1,18097,150162,IN,MARION,18097,14.4
146,1,12117,100161,FL,SEMINOLE,12117,8
,,,93300,DC,THE DISTRICT,,
127,2,45049,420072,SC,HAMPTON,45049,19.6
261,3,13245,110028,GA,RICHMOND,13245,25.5
124,,48109,451338,TX,CULBERSON,48109,18.6
132,0,48491,450718,TX,WILLIAMSON,48491,5.6
189,1,12031,100151,FL,DUVAL,12031,15.2
203,3,33005,300019,NH,CHESHIRE,33005,8.8
219,1,42133,390046,PA,YORK,42133,7.1
194,,6097,50291,CA,SONOMA,6097,7.8
103,0,19175,161365,IA,UNION,19175,12.1
161,1,41067,380089,OR,WASHINGTON,41067,7.5
175,1,53057,500007,WA,SKAGIT,53057,9.5
156,1,47089,440056,TN,JEFFERSON,47089,12.9
106,0,49017,461333,UT,GARFIELD,49017,9.7
,,6037,50139,CA,LOS ANGELES,6037,13.2
,,72013,400087,PR,ARECIBO,,
189,1,12127,100045,FL,VOLUSIA,12127,11.6
132,1,40131,370039,OK,ROGERS,40131,8.5
,,72145,400115,PR,VEGA BAJA,,
191,2,9009,70022,CT,NEW HAVEN,9009,11.2
149,0,12099,100275,FL,PALM BEACH,12099,12
154,1,21073,180127,KY,FRANKLIN,21073,12.8
206,2,6087,50194,CA,SANTA CRUZ,6087,10.7
,,12095,103304,FL,ORANGE,12095,12.7
269,,24003,210043,MD,ANNE ARUNDEL,24003,5.2
95,,20201,171351,KS,WASHINGTON,20201,9.9
254,1,26161,230156,MI,WASHTENAW,26161,12
180,1,42055,390151,PA,FRANKLIN,42055,9.4
,,51710,493301,VA,NORFOLK CITY,51710,17.6
225,3,48027,450054,TX,BELL,48027,14.7
147,2,6039,50568,CA,MADERA,6039,14.1
166,,18089,150126,IN,LAKE,18089,15.8
144,1,26073,230080,MI,ISABELLA,26073,17.4
130,0,49049,460013,UT,UTAH,49049,7.8
,,35049,320057,NM,SANTA FE,35049,12.5
176,7,22041,190140,LA,FRANKLIN,22041,24.1
95,0,26157,231316,MI,TUSCOLA,26157,11.4
159,1,1123,10065,AL,TALLAPOOSA,1123,15.2
245,2,34013,310076,NJ,ESSEX,34013,14.3
184,2,45083,420007,SC,SPARTANBURG,45083,14.2
134,,48139,670300,TX,ELLIS,48139,7.9
151,1,19113,160045,IA,LINN,19113,8.1
187,1,12069,100290,FL,LAKE,12069,9.2
115,1,47167,440131,TN,TIPTON,47167,12.7
190,1,26007,230036,MI,ALPENA,26007,15.6
,,42029,390076,PA,CHESTER,42029,5.2
,,6019,50710,CA,FRESNO,6019,17.1
244,3,26065,230230,MI,INGHAM,26065,13.8
108,0,21069,181332,KY,FLEMING,21069,14.6
162,0,8029,60071,CO,DELTA,8029,12.1
143,0,13187,110237,GA,LUMPKIN,13187,12.5
212,2,27123,240106,MN,RAMSEY,27123,12.6
80,,41049,381310,OR,MORROW,41049,11.5
134,0,55133,520062,WI,WAUKESHA,55133,4.2
139,,12011,100200,FL,BROWARD,12011,11
189,2,17031,140290,IL,COOK,17031,12.9
180,3,6001,50283,CA,ALAMEDA,6001,8.6
113,1,33013,301306,NH,MERRIMACK,33013,6.7
129,0,48085,450403,TX,COLLIN,48085,6.2
142,2,48251,450148,TX,JOHNSON,48251,9.5
,,19101,161364,IA,JEFFERSON,19101,14.8
131,1,16031,131326,ID,CASSIA,16031,10.1
283,2,6073,50115,CA,SAN DIEGO,6073,9.5
218,1,36071,330126,NY,ORANGE,36071,10.6
,,48029,670125,TX,BEXAR,48029,15
,,28129,250163,MS,SMITH,28129,16.1
,0,19047,161369,IA,CRAWFORD,19047,12.5
158,0,34031,310006,NJ,PASSAIC,34031,16.9
206,1,9009,70005,CT,NEW HAVEN,9009,11.2
107,1,16079,131314,ID,SHOSHONE,16079,14.4
139,,33007,301303,NH,COOS,33007,13.1
132,0,17083,140059,IL,JERSEY,17083,8.5
140,1,55021,521338,WI,COLUMBIA,55021,6.9
122,3,6071,51335,CA,SAN BERNARDINO,6071,14.3
164,1,49035,460006,UT,SALT LAKE,49035,7
95,0,37113,341316,NC,MACON,37113,12.9
161,2,18157,150109,IN,TIPPECANOE,18157,16.1
125,1,41061,381321,OR,UNION,41061,12.6
172,1,22103,190045,LA,ST. TAMMANY,22103,10
135,2,18071,150065,IN,JACKSON,18071,10.3
217,1,18063,150158,IN,HENDRICKS,18063,5.2
128,1,20179,171347,KS,SHERIDAN,20179,10.5
191,4,45085,420070,SC,SUMTER,45085,20.5
137,1,36063,330163,NY,NIAGARA,36063,11.7
172,2,42045,390180,PA,DELAWARE,42045,9.3
153,1,17191,141311,IL,WAYNE,17191,12.9
154,1,35045,320005,NM,SAN JUAN,35045,21.5
214,1,36103,330107,NY,SUFFOLK,36103,6.1
220,1,55025,520098,WI,DANE,55025,9.6
,,6037,50561,CA,LOS ANGELES,6037,13.2
145,1,37041,341318,NC,CHOWAN,37041,17.3
,,29121,261313,MO,MACON,29121,13
94,1,48085,670069,TX,COLLIN,48085,6.2
177,1,12089,100140,FL,NASSAU,12089,8.1
83,0,33009,301301,NH,GRAFTON,33009,8.6
,,53029,501339,WA,ISLAND,53029,6.5
140,1,23003,201308,ME,AROOSTOOK,23003,15.3
,,28161,250061,MS,YALOBUSHA,28161,21.2
,,24510,213301,MD,BALTIMORE CITY,24510,20
125,0,37175,341319,NC,TRANSYLVANIA,37175,12.6
90,1,17189,141308,IL,WASHINGTON,17189,7.6
160,2,6047,50528,CA,MERCED,6047,16.3
142,0,36059,330182,NY,NASSAU,36059,5.7
140,,39175,361329,OH,WYANDOT,39175,7
98,0,5083,41300,AR,LOGAN,5083,15.8
156,1,6013,50496,CA,CONTRA COSTA,6013,7.2
